,Wind,Solar
4548,0.035079376,0.602234692
4549,0.029303354,0.646737994
4550,0.036873699,0.63830106
4551,0.041712848,0.580320365
4552,0.061164309,0.482646192
4553,0.092477574,0.328918667
4554,0.105947654,0.169296488
4555,0.110985495,0.026397485
4556,0.161072161,0
4557,0.180683554,0
4558,0.183062745,0
4559,0.165738154,0
4560,0.141455047,0
4561,0.136212013,0
4562,0.133058313,0
4563,0.121267057,0
4564,0.124391833,0
4565,0.118347652,0
4566,0.117491595,0
4567,0.11635242,0.000470765
4568,0.10553822,0.022661184
4569,0.076568977,0.157376796
4570,0.043299094,0.337256226
4571,0.038650794,0.484754638
4572,0.035119812,0.584746259
4573,0.037801379,0.618388692
4574,0.035665954,0.602676358
4575,0.038887953,0.537235325
4576,0.044808932,0.445752574
4577,0.049141805,0.313254872
4578,0.070124411,0.151935833
4579,0.090518876,0.021475222
4580,0.1093222,0
4581,0.130171517,0
4582,0.115574658,0
4583,0.124850831,0
4584,0.112924508,0
4585,0.105826474,0
4586,0.094498,0
4587,0.091135121,0
4588,0.085991406,0
4589,0.083209483,0
4590,0.07123561,0
4591,0.068862165,0.000475089
4592,0.071876093,0.023282285
4593,0.056534302,0.167053207
4594,0.026211907,0.35054916
4595,0.027979701,0.496837163
4596,0.035028447,0.59551571
4597,0.040674915,0.640108819
4598,0.036976413,0.624969116
4599,0.045688801,0.572291197
4600,0.058154121,0.467814013
4601,0.06502117,0.323396618
4602,0.076990894,0.161543291
4603,0.104087549,0.021054621
4604,0.132205673,0
4605,0.153155216,0
4606,0.157037025,0
4607,0.153721024,0
4608,0.14934841,0
4609,0.139438457,0
4610,0.127501497,0
4611,0.122466028,0
4612,0.129073392,0
4613,0.126470133,0
4614,0.131776417,0
4615,0.13495936,0.000411793
4616,0.144140004,0.021733265
4617,0.113209675,0.159210459
4618,0.061613962,0.341554243
4619,0.064433252,0.485093622
4620,0.083422436,0.590520503
4621,0.100532498,0.630436442
4622,0.088997938,0.620088889
4623,0.096170641,0.561118437
4624,0.104563727,0.470902999
4625,0.121563125,0.325125646
4626,0.130813765,0.160029567
4627,0.16399538,0.022035711
4628,0.200121476,0
4629,0.216703981,0
4630,0.228950305,0
4631,0.234805739,0
4632,0.217269502,0
4633,0.223743638,0
4634,0.220918212,0
4635,0.213369508,0
4636,0.221405974,0
4637,0.228912812,0
4638,0.224692497,0
4639,0.227526089,0.000424266
4640,0.226590568,0.020732528
4641,0.185158494,0.156510074
4642,0.152929011,0.330976033
4643,0.163769381,0.466803029
4644,0.189659553,0.562468363
4645,0.201624579,0.603688433
4646,0.224116311,0.615382298
4647,0.229165228,0.564480416
4648,0.239204327,0.46529664
4649,0.240900361,0.33113961
4650,0.25039476,0.161549219
4651,0.268827763,0.021160736
4652,0.315452497,0
4653,0.316000333,0
4654,0.330260571,0
4655,0.330008727,0
4656,0.324219277,0
4657,0.323252931,0
4658,0.330334366,0
4659,0.323440024,0
4660,0.309325073,0
4661,0.310969405,0
4662,0.3065716,0
4663,0.297312002,0.000341522
4664,0.299556436,0.017093793
4665,0.288072486,0.140948219
4666,0.244291777,0.310293288
4667,0.248363438,0.440532863
4668,0.276172702,0.530589041
4669,0.290774395,0.573688597
4670,0.263065673,0.565939484
4671,0.277363699,0.529840487
4672,0.285925855,0.438981107
4673,0.28590262,0.317425734
4674,0.276173278,0.158253836
4675,0.305130182,0.020603968
4676,0.358959713,0
4677,0.385737615,0
4678,0.401203083,0
4679,0.40464835,0
4680,0.400405782,0
4681,0.388678677,0
4682,0.411407063,0
4683,0.418764443,0
4684,0.410667846,0
4685,0.396579958,0
4686,0.390567036,0
4687,0.389771311,0.00030078
4688,0.382752731,0.018373795
4689,0.331462734,0.13901655
4690,0.267775942,0.310172913
4691,0.243086722,0.442926987
4692,0.249664507,0.537580962
4693,0.254719705,0.574642056
4694,0.233457506,0.568932376
4695,0.224230512,0.528429316
4696,0.21886935,0.447929726
4697,0.228912081,0.315226354
4698,0.234613395,0.164320049
4699,0.242809028,0.021442136
4700,0.290553892,0
4701,0.311955526,0
4702,0.31638052,0
4703,0.33330448,0
4704,0.326770373,0
4705,0.319268229,0
4706,0.314141321,0
4707,0.299228731,0
4708,0.270819286,0
4709,0.252067031,0
4710,0.242658327,0
4711,0.231678234,0.000203779
4712,0.211883461,0.017346956
4713,0.181910823,0.148630448
4714,0.136396587,0.314632709
4715,0.141923319,0.453867963
4716,0.132184628,0.541895925
4717,0.12256272,0.58156359
4718,0.104053397,0.57156122
4719,0.109346185,0.534241909
4720,0.101038573,0.452715718
4721,0.096912015,0.326864658
4722,0.099032446,0.169658048
4723,0.131543565,0.021772596
4724,0.160379604,0
4725,0.172410875,0
4726,0.15453555,0
4727,0.139172939,0
4728,0.129960679,0
4729,0.116128,0
4730,0.108397317,0
4731,0.100582799,0
4732,0.093215739,0
4733,0.087917528,0
4734,0.085336106,0
4735,0.082207387,0.000222643
4736,0.076450851,0.017203251
4737,0.051633286,0.152654607
4738,0.028566334,0.325280058
4739,0.028585034,0.47228074
4740,0.029364724,0.570640142
4741,0.033120272,0.610096992
4742,0.039308978,0.599094392
4743,0.039271111,0.558485402
4744,0.049069525,0.464855246
4745,0.066707745,0.330369474
4746,0.085337857,0.159177765
4747,0.108132702,0.019026836
4748,0.13377783,0
4749,0.126926863,0
4750,0.127467502,0
4751,0.130267595,0
4752,0.119724611,0
4753,0.124022961,0
4754,0.118813801,0
4755,0.117786505,0
4756,0.112974794,0
4757,0.101869817,0
4758,0.09947271,0
4759,0.093046932,0.000225607
4760,0.092807792,0.017726722
4761,0.076238534,0.154575108
4762,0.037285037,0.328691219
4763,0.030813179,0.478103205
4764,0.039439134,0.580689139
4765,0.039942276,0.631036436
4766,0.042269558,0.621361496
4767,0.045999886,0.568503074
4768,0.060719121,0.470034385
4769,0.071678943,0.338626393
4770,0.072532337,0.165168943
4771,0.088844873,0.018743516
4772,0.121882586,0
4773,0.116727441,0
4774,0.110216275,0
4775,0.101342627,0
4776,0.090647841,0
4777,0.084402221,0
4778,0.084361354,0
4779,0.085937587,0
4780,0.088522811,0
4781,0.093331491,0
4782,0.089087267,0
4783,0.072743306,0.000241022
4784,0.073137442,0.01944622
4785,0.061741441,0.159695283
4786,0.032986992,0.345596879
4787,0.023973406,0.486814739
4788,0.031467183,0.585800184
4789,0.035257268,0.625058077
4790,0.02762757,0.604431266
4791,0.032499186,0.551820574
4792,0.051426373,0.45258479
4793,0.062560734,0.307576977
4794,0.078507852,0.153426474
4795,0.092529256,0.016138975
4796,0.117852865,0
4797,0.145770578,0
4798,0.145827432,0
4799,0.13332699,0
4800,0.129760315,0
4801,0.134349299,0
4802,0.117970218,0
4803,0.11897436,0
4804,0.127723477,0
4805,0.12379248,0
4806,0.110978611,0
4807,0.097563896,0.000162221
4808,0.087949478,0.018572955
4809,0.063790224,0.152962954
4810,0.038297675,0.326716092
4811,0.032402365,0.461895448
4812,0.036702838,0.554053907
4813,0.038642721,0.592793272
4814,0.037320952,0.593811543
4815,0.058820899,0.538653796
4816,0.054087919,0.458602533
4817,0.061812199,0.316838119
4818,0.070474028,0.152311762
4819,0.09336735,0.014902619
4820,0.116760575,0
4821,0.125633676,0
4822,0.113488388,0
4823,0.110268774,0
4824,0.105937967,0
4825,0.108681938,0
4826,0.097143843,0
4827,0.091048498,0
4828,0.090682397,0
4829,0.088074198,0
4830,0.093079583,0
4831,0.091257093,0.000139269
4832,0.084536886,0.019054391
4833,0.074515707,0.155186806
4834,0.050157846,0.328312662
4835,0.048121865,0.467208803
4836,0.059054272,0.555655045
4837,0.067678475,0.591355955
4838,0.062370605,0.596414553
4839,0.072742612,0.537683497
4840,0.085144051,0.443673483
4841,0.094192772,0.315611006
4842,0.100461089,0.148151967
4843,0.11971988,0.01467202
4844,0.151015155,0
4845,0.141321192,0
4846,0.126418777,0
4847,0.108677413,0
4848,0.103073329,0
4849,0.10590831,0
4850,0.106559493,0
4851,0.093560557,0
4852,0.092771665,0
4853,0.086794566,0
4854,0.086224639,0
4855,0.087460649,0.000154042
4856,0.091485506,0.019611814
4857,0.079963069,0.157028436
4858,0.053042041,0.330092272
4859,0.048969092,0.470429129
4860,0.059383939,0.560711758
4861,0.070108993,0.595648117
4862,0.113982403,0.586802978
4863,0.106039854,0.543098209
4864,0.121490341,0.451003767
4865,0.120131382,0.313688909
4866,0.10466844,0.146239421
4867,0.11691217,0.013122463
4868,0.136724908,0
4869,0.134815049,0
4870,0.137105467,0
4871,0.131047797,0
4872,0.119641882,0
4873,0.097001896,0
4874,0.091851404,0
4875,0.092766236,0
4876,0.091304674,0
4877,0.092476514,0
4878,0.097722822,0
4879,0.098518007,0.00017772
4880,0.099501762,0.022820667
4881,0.081438085,0.177148582
4882,0.04337015,0.36708419
4883,0.03687556,0.517784666
4884,0.044192883,0.615174688
4885,0.054582964,0.662676007
4886,0.112121619,0.661714959
4887,0.109146272,0.611008519
4888,0.122378093,0.512135607
4889,0.1250828,0.367993132
4890,0.121821433,0.185380575
4891,0.128107519,0.026067587
4892,0.150225936,0
4893,0.143863069,0
4894,0.13702594,0
4895,0.137598351,0
4896,0.121683335,0
4897,0.125533122,0
4898,0.132543368,0
4899,0.13187225,0
4900,0.113840469,0
4901,0.106001786,0
4902,0.102457567,0
4903,0.102258818,0.000421917
4904,0.099757591,0.022542463
4905,0.084978888,0.171148278
4906,0.049113501,0.355535509
4907,0.037848716,0.501927582
4908,0.049102752,0.597842843
4909,0.055929196,0.636051294
4910,0.104111494,0.633702449
4911,0.094369763,0.582931032
4912,0.092947836,0.475589692
4913,0.095436923,0.334691937
4914,0.099095336,0.159141254
4915,0.110299894,0.013344468
4916,0.142789949,0
4917,0.153971865,0
4918,0.143687875,0
4919,0.129322973,0
4920,0.119684069,0
4921,0.114516124,0
4922,0.110287843,0
4923,0.102471705,0
4924,0.098804306,0
4925,0.105520498,0
4926,0.092521749,0
4927,0.083925554,7.78E-05
4928,0.076860384,0.019627978
4929,0.064756224,0.162286508
4930,0.028256447,0.347629052
4931,0.013350009,0.493966184
4932,0.019080412,0.582868338
4933,0.025446335,0.623877618
4934,0.047957211,0.611612039
4935,0.047777911,0.554194614
4936,0.051350024,0.450314364
4937,0.05000565,0.308059268
4938,0.059246891,0.145364965
4939,0.078987519,0.011680062
4940,0.090789852,0
4941,0.101166037,0
4942,0.09197903,0
4943,0.08595466,0
4944,0.103645622,0
4945,0.108709897,0
4946,0.09706282,0
4947,0.092176052,0
4948,0.096820686,0
4949,0.095773461,0
4950,0.104422104,0
4951,0.096169888,5.93E-05
4952,0.096522766,0.019209512
4953,0.087265162,0.15000861
4954,0.040508295,0.320307847
4955,0.02223979,0.455672075
4956,0.028092391,0.553305577
4957,0.029748062,0.586590962
4958,0.039220408,0.593383624
4959,0.052374179,0.525243144
4960,0.073896625,0.411447697
4961,0.08905802,0.281826492
4962,0.095414595,0.116062746
4963,0.113238368,0.007105176
4964,0.135249937,0
4965,0.149977884,0
4966,0.14394146,0
4967,0.132602117,0
4968,0.119699028,0
4969,0.108413877,0
4970,0.100201527,0
4971,0.106262573,0
4972,0.109176548,0
4973,0.102793811,0
4974,0.094229887,0
4975,0.099630219,4.40E-05
4976,0.102913246,0.01805796
4977,0.086131633,0.127213587
4978,0.043302141,0.260085084
4979,0.03357564,0.373414313
4980,0.033024689,0.448343382
4981,0.039950549,0.469956986
4982,0.075747435,0.465294176
4983,0.088802042,0.422007814
4984,0.113482146,0.341197694
4985,0.139080353,0.221946545
4986,0.144271659,0.101540825
4987,0.149672723,0.007139235
4988,0.171187116,0
4989,0.177356828,0
4990,0.191790588,0
4991,0.18521809,0
4992,0.186331025,0
4993,0.183193355,0
4994,0.173267087,0
4995,0.162397745,0
4996,0.149013178,0
4997,0.120268829,0
4998,0.110891372,0
4999,0.117250612,3.19E-05
5000,0.109693019,0.011856308
5001,0.101491297,0.11235988
5002,0.057749882,0.24633363
5003,0.048009838,0.367472115
5004,0.05508855,0.451218239
5005,0.058243478,0.478806678
5006,0.071287896,0.504267644
5007,0.07710547,0.459500228
5008,0.087313828,0.36905237
5009,0.103835186,0.247976312
5010,0.118417173,0.110589296
5011,0.126294826,0.007687329
5012,0.153139903,0
5013,0.147427592,0
5014,0.155018691,0
5015,0.148964811,0
5016,0.139959774,0
5017,0.138125321,0
5018,0.135680488,0
5019,0.129722126,0
5020,0.130944599,0
5021,0.118869231,0
5022,0.113885561,0
5023,0.115302056,4.20E-05
5024,0.120185009,0.012648347
5025,0.09236631,0.116308171
5026,0.042403697,0.270100061
5027,0.032871624,0.403864623
5028,0.029742544,0.489384886
5029,0.032410375,0.520977517
5030,0.034576417,0.525986951
5031,0.043552506,0.474105452
5032,0.043784083,0.397352179
5033,0.049836996,0.278748784
5034,0.059732168,0.125755826
5035,0.079334719,0.008552447
5036,0.10064127,0
5037,0.100441893,0
5038,0.085240525,0
5039,0.082973243,0
5040,0.076671097,0
5041,0.077864521,0
5042,0.072757511,0
5043,0.07765881,0
5044,0.083017436,0
5045,0.08737749,0
5046,0.094340538,0
5047,0.100873831,1.35E-05
5048,0.107050227,0.015118826
5049,0.093354615,0.142170909
5050,0.04937763,0.31710698
5051,0.036569246,0.46238221
5052,0.039411279,0.563223933
5053,0.037924813,0.600844409
5054,0.067853184,0.60118484
5055,0.069081504,0.554866104
5056,0.068820493,0.454749866
5057,0.072930949,0.316799867
5058,0.067688169,0.141294383
5059,0.087181289,0.009645452
5060,0.126015961,0
5061,0.119991845,0
5062,0.121768978,0
5063,0.116894987,0
5064,0.118285677,0
5065,0.111433972,0
5066,0.100422093,0
5067,0.110133302,0
5068,0.115471231,0
5069,0.121293534,0
5070,0.129058598,0
5071,0.124330815,2.22E-05
5072,0.124171916,0.016085901
5073,0.112923933,0.148951416
5074,0.058291819,0.334854326
5075,0.04531503,0.484780437
5076,0.064470174,0.584718368
5077,0.080120373,0.630679276
5078,0.100513688,0.629532174
5079,0.089431389,0.580307673
5080,0.081129273,0.47395233
5081,0.077203621,0.324279299
5082,0.072480625,0.143334389
5083,0.09856447,0.008825931
5084,0.113345642,0
5085,0.114292062,0
5086,0.113271217,0
5087,0.085424524,0
5088,0.084554021,0
5089,0.081668978,0
5090,0.094013903,0
5091,0.094441618,0
5092,0.097089211,0
5093,0.092701936,0
5094,0.088012652,0
5095,0.091472113,0
5096,0.093074871,0.016951382
5097,0.092089124,0.153409718
5098,0.056635682,0.331992766
5099,0.0579749,0.473071252
5100,0.079986893,0.57245036
5101,0.092756029,0.615022029
5102,0.098524536,0.618055355
5103,0.093301123,0.559489924
5104,0.082803188,0.450367687
5105,0.073456006,0.302525375
5106,0.069530498,0.133184076
5107,0.097201602,0.006073157
5108,0.120092003,0
5109,0.120814918,0
5110,0.121170213,0
5111,0.107561389,0
5112,0.11296281,0
5113,0.12320244,0
5114,0.135463143,0
5115,0.139571845,0
5116,0.132411382,0
5117,0.136191863,0
5118,0.134518453,0
5119,0.132150553,1.03E-05
5120,0.142761034,0.015774748
5121,0.127447142,0.150475503
5122,0.091747436,0.322122254
5123,0.080291461,0.452753948
5124,0.095916328,0.537186715
5125,0.121864159,0.575756293
5126,0.085831877,0.577880802
5127,0.086248434,0.527281996
5128,0.086449618,0.423126027
5129,0.085955184,0.289963103
5130,0.095061584,0.119517877
5131,0.116630842,0.006047154
5132,0.151015849,0
5133,0.163944016,0
5134,0.152639658,0
5135,0.168971756,0
5136,0.163877286,0
5137,0.149065402,0
5138,0.126813459,0
5139,0.133767152,0
5140,0.137742992,0
5141,0.138026517,0
5142,0.122879774,0
5143,0.134611479,0
5144,0.137719083,0.015871562
5145,0.13716641,0.137467275
5146,0.075976154,0.308342285
5147,0.066214293,0.444436655
5148,0.086057593,0.539057864
5149,0.105726454,0.584042737
5150,0.095119573,0.576616901
5151,0.093081449,0.539037863
5152,0.080904467,0.442414693
5153,0.080131629,0.292792086
5154,0.079631627,0.128356615
5155,0.099970401,0.006563186
5156,0.12237694,0
5157,0.123930237,0
5158,0.128960127,0
5159,0.121831376,0
5160,0.116876635,0
5161,0.117010425,0
5162,0.110666116,0
5163,0.111146074,0
5164,0.112420862,0
5165,0.110369875,0
5166,0.105212418,0
5167,0.099616564,0
5168,0.103830759,0.015628431
5169,0.094415328,0.149889871
5170,0.058435626,0.333728972
5171,0.045471476,0.476288134
5172,0.069411809,0.576352312
5173,0.090205331,0.616403255
5174,0.086661058,0.612932142
5175,0.094741209,0.562224636
5176,0.09797075,0.462936338
5177,0.107512613,0.322842344
5178,0.113450913,0.141370082
5179,0.148022287,0.006344429
5180,0.160276127,0
5181,0.142384216,0
5182,0.137229166,0
5183,0.135147469,0
5184,0.123102607,0
5185,0.116563423,0
5186,0.115897656,0
5187,0.108141202,0
5188,0.102888192,0
5189,0.098124037,0
5190,0.10566471,0
5191,0.107234256,0
5192,0.108655784,0.015463148
5193,0.100054573,0.146893548
5194,0.052485618,0.331184302
5195,0.030737931,0.471959298
5196,0.046346051,0.566313561
5197,0.058722771,0.61859109
5198,0.096756899,0.617496567
5199,0.109241898,0.576571968
5200,0.114460857,0.473425161
5201,0.112441437,0.315908191
5202,0.104006008,0.135870272
5203,0.126683367,0.006492998
5204,0.150380248,0
5205,0.151817714,0
5206,0.152904441,0
5207,0.133662784,0
5208,0.122652377,0
5209,0.124286693,0
5210,0.113994363,0
5211,0.111737654,0
5212,0.11100077,0
5213,0.124901862,0
5214,0.140038289,0
5215,0.15045886,0
5216,0.156641346,0.014739479
5217,0.141174515,0.144317923
5218,0.064299774,0.328550309
5219,0.052310064,0.478104133
5220,0.073945138,0.573945218
5221,0.093919899,0.619866997
5222,0.075387324,0.617285095
5223,0.084747596,0.571360445
5224,0.097132829,0.469650758
5225,0.098890755,0.326681711
5226,0.097929345,0.140255213
5227,0.124186091,0.006049391
5228,0.140356576,0
5229,0.144371098,0
5230,0.135989418,0
5231,0.119588959,0
5232,0.110205462,0
5233,0.107197411,0
5234,0.109956489,0
5235,0.111421869,0
5236,0.107242126,0
5237,0.109702935,0
5238,0.111539826,0
5239,0.119112492,0
5240,0.128353342,0.01425214
5241,0.130707894,0.142656391
5242,0.058049948,0.334019506
5243,0.041682301,0.483931663
5244,0.058188725,0.583538676
5245,0.082762678,0.6293344
5246,0.082279474,0.626021852
5247,0.096621991,0.568385234
5248,0.105489443,0.474750808
5249,0.106288429,0.322380106
5250,0.105693943,0.140490134
5251,0.120879051,0.005595293
5252,0.148857256,0
5253,0.155629338,0
5254,0.148865061,0
5255,0.144805599,0
5256,0.151296976,0
5257,0.156071879,0
5258,0.159640248,0
5259,0.160590707,0
5260,0.164244525,0
5261,0.171185686,0
5262,0.172468704,0
5263,0.169345216,0
5264,0.176001452,0.013898884
5265,0.160516747,0.144210013
5266,0.070486684,0.347135993
5267,0.054337322,0.496314613
5268,0.079251318,0.596407922
5269,0.106329984,0.644112271
5270,0.099011136,0.642521718
5271,0.104529434,0.590293766
5272,0.097514068,0.487111172
5273,0.09627858,0.336702732
5274,0.091339897,0.147689337
5275,0.11097511,0.005913144
5276,0.125467691,0
5277,0.132830213,0
5278,0.132638169,0
5279,0.127343261,0
5280,0.138306053,0
5281,0.147347455,0
5282,0.144797051,0
5283,0.143609054,0
5284,0.141631637,0
5285,0.136373325,0
5286,0.134063208,0
5287,0.129410917,0
5288,0.126729845,0.014209796
5289,0.12022902,0.144360986
5290,0.057686452,0.3346997
5291,0.046333948,0.490270064
5292,0.066642823,0.583259681
5293,0.07809747,0.634219884
5294,0.07502576,0.627855767
5295,0.072827878,0.579124823
5296,0.07170195,0.472253127
5297,0.068844436,0.321462648
5298,0.070477362,0.134774665
5299,0.107439886,0.005112632
5300,0.130152946,0
5301,0.137476496,0
5302,0.133317066,0
5303,0.12365391,0
5304,0.122202537,0
5305,0.116666474,0
5306,0.11890222,0
5307,0.118887128,0
5308,0.124019922,0
5309,0.130742523,0
5310,0.133664644,0
5311,0.139437231,0
5312,0.153130189,0.013509788
5313,0.146916035,0.141815076
5314,0.077399775,0.330435174
5315,0.066479496,0.486403572
5316,0.082239754,0.592037559
5317,0.098038483,0.63938874
5318,0.079923212,0.634875886
5319,0.080443064,0.577431898
5320,0.078700302,0.480755506
5321,0.073046758,0.330431111
5322,0.078117635,0.136851598
5323,0.113558163,0.005232584
5324,0.147773223,0
5325,0.159209872,0
5326,0.173450945,0
5327,0.173777643,0
5328,0.174305633,0
5329,0.175893389,0
5330,0.162158921,0
5331,0.162172683,0
5332,0.161156189,0
5333,0.167187484,0
5334,0.163033087,0
5335,0.173074314,0
5336,0.173549986,0.011922891
5337,0.1653129,0.126477774
5338,0.103283373,0.300705157
5339,0.075547429,0.430856012
5340,0.09958003,0.528741375
5341,0.109286043,0.57524982
5342,0.108638974,0.570590147
5343,0.107039939,0.522698099
5344,0.124533291,0.427019721
5345,0.109613302,0.297487598
5346,0.106193196,0.118564732
5347,0.130686807,0.004238068
5348,0.180171396,0
5349,0.199496134,0
5350,0.215362726,0
5351,0.230114051,0
5352,0.21819291,0
5353,0.205281268,0
5354,0.191044646,0
5355,0.181582979,0
5356,0.174986914,0
5357,0.166119091,0
5358,0.161706586,0
5359,0.164781942,0
5360,0.165761001,0.012565078
5361,0.152218279,0.136675759
5362,0.088047003,0.323179991
5363,0.047921372,0.474450583
5364,0.055996444,0.572303408
5365,0.067354551,0.604710446
5366,0.047116146,0.607752755
5367,0.044219569,0.547699321
5368,0.045739336,0.454651666
5369,0.058778396,0.314968572
5370,0.068823475,0.129736735
5371,0.089258196,0.004257687
5372,0.112166787,0
5373,0.136614518,0
5374,0.137706011,0
5375,0.135457047,0
5376,0.123268152,0
5377,0.104149364,0
5378,0.103326892,0
5379,0.097950442,0
5380,0.094981664,0
5381,0.09312872,0
5382,0.093923222,0
5383,0.093188023,0
5384,0.083528326,0.011854664
5385,0.08411446,0.135248717
5386,0.047847999,0.322786944
5387,0.022208075,0.476040252
5388,0.021563267,0.57273612
5389,0.026174738,0.615204325
5390,0.033013827,0.605184797
5391,0.036115853,0.556211359
5392,0.042394798,0.462206431
5393,0.04912768,0.31445564
5394,0.055925999,0.133467219
5395,0.081000182,0.004400336
5396,0.118493217,0
5397,0.158450923,0
5398,0.170123641,0
5399,0.160737127,0
5400,0.152847213,0
5401,0.142648916,0
5402,0.137315676,0
5403,0.144133918,0
5404,0.149369268,0
5405,0.151951362,0
5406,0.15153091,0
5407,0.152736794,0
5408,0.151881949,0.010667737
5409,0.134181676,0.129951738
5410,0.082020764,0.310550969
5411,0.064035799,0.452150685
5412,0.082381304,0.546887251
5413,0.086718053,0.569915621
5414,0.072153133,0.563781616
5415,0.073425812,0.518486224
5416,0.093287321,0.424250695
5417,0.103180793,0.28803155
5418,0.110591768,0.117149051
5419,0.147862688,0.003639777
5420,0.202336471,0
5421,0.218265384,0
5422,0.223371593,0
5423,0.242980056,0
5424,0.228969755,0
5425,0.240354084,0
5426,0.214594639,0
5427,0.204137022,0
5428,0.203333941,0
5429,0.186649438,0
5430,0.182737136,0
5431,0.180893964,0
5432,0.187489677,0.009187263
5433,0.188456509,0.116029893
5434,0.136784667,0.281892855
5435,0.129114515,0.424101052
5436,0.14562845,0.498211889
5437,0.172199127,0.532365777
5438,0.160260169,0.520576324
5439,0.153045359,0.478140943
5440,0.13520712,0.392849213
5441,0.138196314,0.255017803
5442,0.140203587,0.102787223
5443,0.164942512,0.002863008
5444,0.192016754,0
5445,0.20129976,0
5446,0.206583238,0
5447,0.197689207,0
5448,0.189939442,0
5449,0.183926148,0
5450,0.181692029,0
5451,0.185279278,0
5452,0.187261563,0
5453,0.181284448,0
5454,0.186829256,0
5455,0.186201954,0
5456,0.188422362,0.009166234
5457,0.174779953,0.1107361
5458,0.131326702,0.266369764
5459,0.091888185,0.401159948
5460,0.110164309,0.486699455
5461,0.122818207,0.536979373
5462,0.106903384,0.535389001
5463,0.10621267,0.482266837
5464,0.128599858,0.405642781
5465,0.122511586,0.267360142
5466,0.124508893,0.100851824
5467,0.142533744,0.00236509
5468,0.162627729,0
5469,0.150992439,0
5470,0.156646466,0
5471,0.164323203,0
5472,0.168404844,0
5473,0.146825873,0
5474,0.13645794,0
5475,0.137406834,0
5476,0.127772559,0
5477,0.134486299,0
5478,0.139464028,0
5479,0.120838936,0
5480,0.125391122,0.00968065
5481,0.113540796,0.122827255
5482,0.083736168,0.303015346
5483,0.054816061,0.448915177
5484,0.05582399,0.541205326
5485,0.061203998,0.57556214
5486,0.068941966,0.561448474
5487,0.067139418,0.511253514
5488,0.06631821,0.407449875
5489,0.06452362,0.270265184
5490,0.068713422,0.104914793
5491,0.086045705,0.00295095
5492,0.121590544,0
5493,0.118863788,0
5494,0.114402451,0
5495,0.109329002,0
5496,0.091261397,0
5497,0.077066096,0
5498,0.073658545,0
5499,0.071988626,0
5500,0.06436415,0
5501,0.064260414,0
5502,0.066423242,0
5503,0.066934503,0
5504,0.063663979,0.008024807
5505,0.059456154,0.124929147
5506,0.037980216,0.308346027
5507,0.016397714,0.455974383
5508,0.024085036,0.560073667
5509,0.037385827,0.603518582
5510,0.080032411,0.597118352
5511,0.082177874,0.541756951
5512,0.077676986,0.44477061
5513,0.080297588,0.2974647
5514,0.076632411,0.12482664
5515,0.10565183,0.003602373
5516,0.118930903,0
5517,0.13055214,0
5518,0.126637293,0
5519,0.135973455,0
5520,0.129687343,0
5521,0.135980296,0
5522,0.132295214,0
5523,0.132028258,0
5524,0.130182844,0
5525,0.136777204,0
5526,0.135086045,0
5527,0.130720366,0
5528,0.133622942,0.009284426
5529,0.133745898,0.13217091
5530,0.08087427,0.327462327
5531,0.059383794,0.485545784
5532,0.072066471,0.586122225
5533,0.089969184,0.635589812
5534,0.118662076,0.628965389
5535,0.123026618,0.578061746
5536,0.120213933,0.472919994
5537,0.10443049,0.321824842
5538,0.102090685,0.137670807
5539,0.118665671,0.004293405
5540,0.154912653,0
5541,0.164603653,0
5542,0.147783696,0
5543,0.13825905,0
5544,0.146913235,0
5545,0.141469706,0
5546,0.135826105,0
5547,0.134297544,0
5548,0.127957036,0
5549,0.128365252,0
5550,0.127560131,0
5551,0.127786744,0
5552,0.132631685,0.009220197
5553,0.128664283,0.129741985
5554,0.073562106,0.324751865
5555,0.061602697,0.48531844
5556,0.075056291,0.581950328
5557,0.101081445,0.625769612
5558,0.104722365,0.618242713
5559,0.110940682,0.55525999
5560,0.111963426,0.457544797
5561,0.122513512,0.311484031
5562,0.121784629,0.126272652
5563,0.139456472,0.003193492
5564,0.163110823,0
5565,0.161987954,0
5566,0.166098513,0
5567,0.152480864,0
5568,0.147100164,0
5569,0.149702402,0
5570,0.149384816,0
5571,0.140742076,0
5572,0.145190711,0
5573,0.145369879,0
5574,0.15187868,0
5575,0.143819346,0
5576,0.145652118,0.009944912
5577,0.131050995,0.128789997
5578,0.084208358,0.323449214
5579,0.072677167,0.478395224
5580,0.098045152,0.577295318
5581,0.113382405,0.626577617
5582,0.115501817,0.619372252
5583,0.121559645,0.571884307
5584,0.119301296,0.478822137
5585,0.116154079,0.326516624
5586,0.111994157,0.131162965
5587,0.133471595,0.003266545
5588,0.158554242,0
5589,0.14281696,0
5590,0.139379273,0
5591,0.140092012,0
5592,0.133643542,0
5593,0.127104069,0
5594,0.115653246,0
5595,0.105712513,0
5596,0.105190378,0
5597,0.110595075,0
5598,0.110611551,0
5599,0.108101289,0
5600,0.114276132,0.009412782
5601,0.113737427,0.122574075
5602,0.081101009,0.311557901
5603,0.059101589,0.469078528
5604,0.076164675,0.568406689
5605,0.09881016,0.621163075
5606,0.067252667,0.618741262
5607,0.065819037,0.575637199
5608,0.070954607,0.476567
5609,0.075655979,0.317972179
5610,0.076507618,0.12785004
5611,0.107571839,0.003191654
5612,0.129857378,0
5613,0.140405933,0
5614,0.129466574,0
5615,0.119797865,0
