,Coal1,Hydro1,Bio1,CCGT1,Coal2,Hydro2,Bio2,CCGT2
2050-08-08 16:00:00,0.0,0.0,0.0,0.0,0.0,10.682613114999999,0.0,0.0
2050-08-08 17:00:00,3.0,0.0,1.0,0.7438133549999993,6.0,12.0,1.0,0.3437431280000019
2050-08-08 18:00:00,3.0,0.0,1.0,1.9759814999999998,6.0,12.0,1.0,4.0
2050-08-08 19:00:00,3.0,0.0,1.0,1.507958415000001,6.0,12.0,1.0,4.0
2050-08-08 20:00:00,3.0,0.0,1.0,0.8250500719999981,6.0,12.0,1.0,4.0
2050-08-08 21:00:00,3.0,0.0,1.0,0.5069168050000008,6.0,12.0,1.0,4.0
2050-08-08 22:00:00,3.0,0.0,0.4382967489999992,0.0,6.0,12.0,1.0,1.018567044000003
2050-08-08 23:00:00,0.43129053199999906,0.0,0.0,0.0,5.310998538,12.0,0.0,0.0
2050-08-09 00:00:00,1.5641686709999993,0.0,0.0,0.0,4.924675964000002,12.0,0.0,0.0
2050-08-09 01:00:00,0.38823657300000014,0.0,0.0,0.0,6.0,12.0,0.33917366100000074,0.0
2050-08-09 02:00:00,0.44104466599999975,0.0,0.0,0.0,5.887713098,12.0,0.0,0.0
2050-08-09 03:00:00,0.28846861799999896,0.0,0.0,0.0,5.718953077999998,12.0,0.0,0.0
2050-08-09 04:00:00,0.38222637600000053,0.0,0.0,0.0,6.0,12.0,0.0,0.0
2050-08-09 05:00:00,0.8064175370000012,0.0,0.0,0.0,6.0,12.0,0.4074310800000021,0.0
2050-08-09 06:00:00,2.2668720790000005,0.0,0.0,0.0,6.0,12.0,1.0,1.4673557519999996
2050-08-09 07:00:00,0.0,0.0,0.0,0.0,6.0,12.0,1.0,2.421146463000001
2050-08-09 08:00:00,0.0,0.0,0.0,0.0,0.20701058999999805,12.0,0.0,0.0
2050-08-09 09:00:00,0.0,0.0,0.0,0.0,0.0,9.444633627,0.0,0.0
2050-08-09 10:00:00,0.0,0.0,0.0,0.0,0.0,9.892276795999999,0.0,0.0
2050-08-09 11:00:00,0.0,0.0,0.0,0.0,0.0,9.807344858999997,0.0,0.0
2050-08-09 12:00:00,0.0,0.0,0.0,0.0,0.0,10.136231879999999,0.0,0.0
2050-08-09 13:00:00,0.0,0.0,0.0,0.0,0.0,9.637941855000003,0.0,0.0
2050-08-09 14:00:00,0.0,0.0,0.0,0.0,0.0,9.965706575000002,0.0,0.0
2050-08-09 15:00:00,0.0,0.0,0.0,0.0,0.0,8.958428701999997,0.0,0.0
2050-08-09 16:00:00,0.0,0.0,0.0,0.0,0.0,9.955759795,0.0,0.0
2050-08-09 17:00:00,3.0,0.0,1.0,2.2085246709999993,6.0,11.303338309000202,1.0,2.2427485539997996
2050-08-09 18:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-09 19:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-09 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-09 21:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-09 22:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-09 23:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 00:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 01:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 02:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 03:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 04:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 05:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 06:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 07:00:00,3.0,0.0,1.0,1.2324148349999986,6.0,0.0,1.0,4.0
2050-08-10 08:00:00,0.0,0.0,0.0,0.0,5.76016692,0.0,0.0,0.0
2050-08-10 09:00:00,0.0,0.0,0.0,0.0,1.7961642040000005,0.0,0.0,0.0
2050-08-10 10:00:00,0.0,0.0,0.0,0.0,2.625037077000001,0.0,0.0,0.0
2050-08-10 11:00:00,0.0,0.0,0.0,0.0,3.0844938189999995,0.0,0.0,0.0
2050-08-10 12:00:00,0.0,0.0,0.0,0.0,3.99181783,0.0,0.0,0.0
2050-08-10 13:00:00,0.0,0.0,0.0,0.0,4.8712644900000015,0.0,0.0,0.0
2050-08-10 14:00:00,0.0,0.0,0.0,0.0,4.864012599000001,0.0,0.0,0.0
2050-08-10 15:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.8539709270000021,0.0
2050-08-10 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.9384119940000019,0.0
2050-08-10 17:00:00,3.0,0.0,1.0,1.7693433289999994,6.0,0.0,1.0,4.0
2050-08-10 18:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 19:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 21:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-10 22:00:00,3.0,0.0,1.0,2.519379133999999,6.0,0.0,1.0,4.0
2050-08-10 23:00:00,3.0,0.0,1.0,1.2852517800000005,6.0,0.0,1.0,4.0
2050-08-11 00:00:00,3.0,0.0,1.0,0.7873416460000008,6.0,0.0,1.0,4.0
2050-08-11 01:00:00,3.0,0.0,1.0,1.4592123630000005,6.0,0.0,1.0,4.0
2050-08-11 02:00:00,3.0,0.0,1.0,1.6196897879999996,6.0,0.0,1.0,4.0
2050-08-11 03:00:00,3.0,0.0,1.0,1.957626550000001,6.0,0.0,1.0,4.0
2050-08-11 04:00:00,3.0,0.0,1.0,2.5017990109999992,6.0,0.0,1.0,4.0
2050-08-11 05:00:00,3.0,0.0,1.0,3.233297087999999,6.0,0.0,1.0,4.0
2050-08-11 06:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-11 07:00:00,3.0,0.0,1.0,0.8097868340000004,6.0,0.0,1.0,4.0
2050-08-11 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.8012833850000024
2050-08-11 09:00:00,0.0,0.0,0.0,0.0,3.6893980630000005,0.0,0.0,0.0
2050-08-11 10:00:00,0.0,0.0,0.0,0.0,3.953873121000004,0.0,0.0,0.0
2050-08-11 11:00:00,0.0,0.0,0.0,0.0,5.473351640000001,0.0,0.0,0.0
2050-08-11 12:00:00,0.0,0.0,0.0,0.0,4.976579988999998,0.0,0.0,0.0
2050-08-11 13:00:00,0.0,0.0,0.0,0.0,4.967560906999999,0.0,0.0,0.0
2050-08-11 14:00:00,0.0,0.0,0.0,0.0,4.150913264999995,0.0,0.0,0.0
2050-08-11 15:00:00,0.0,0.0,0.0,0.0,2.5540747370000028,0.0,0.0,0.0
2050-08-11 16:00:00,0.0,0.0,0.0,0.0,4.192809772999999,0.0,0.0,0.0
2050-08-11 17:00:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-11 18:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-08-11 19:00:00,3.0,0.0,1.0,0.24230918399999973,6.0,0.0,1.0,4.0
2050-08-11 20:00:00,3.0,0.0,0.5437683620000007,0.0,6.0,0.0,1.0,4.0
2050-08-11 21:00:00,2.734229955000001,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-11 22:00:00,1.4092432850000005,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-11 23:00:00,0.4402983409999997,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 00:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 01:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 02:00:00,0.4049589300000007,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 03:00:00,0.2861186170000001,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 04:00:00,0.6658596390000002,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 05:00:00,1.7656450619999995,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 06:00:00,2.073714209,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.7707625719999995
2050-08-12 09:00:00,0.0,0.0,0.0,0.0,2.8637618989999973,0.0,0.0,0.0
2050-08-12 10:00:00,0.0,0.0,0.0,0.0,4.228888879999999,0.0,0.0,0.0
2050-08-12 11:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2050-08-12 12:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.7168673479999998
2050-08-12 13:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.703270089999998
2050-08-12 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.1976108989999994
2050-08-12 15:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.846380337999999
2050-08-12 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-12 17:00:00,3.0,0.0,1.0,0.2516906149999995,6.0,0.0,1.0,4.0
2050-08-12 18:00:00,3.0,0.0,1.0,2.8143821559999997,6.0,0.0,1.0,4.0
2050-08-12 19:00:00,3.0,0.0,1.0,3.8338741769999998,6.0,0.0,1.0,4.0
2050-08-12 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-12 21:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-12 22:00:00,3.0,0.0,1.0,2.8179656799999995,6.0,0.0,1.0,4.0
2050-08-12 23:00:00,3.0,0.0,1.0,1.7902132199999996,6.0,0.0,1.0,4.0
2050-08-13 00:00:00,3.0,0.0,1.0,1.1427278289999996,6.0,0.0,1.0,4.0
2050-08-13 01:00:00,3.0,0.0,1.0,1.3206749180000006,6.0,0.0,1.0,4.0
2050-08-13 02:00:00,3.0,0.0,1.0,1.259277997000001,6.0,0.0,1.0,4.0
2050-08-13 03:00:00,3.0,0.0,1.0,0.7616401130000013,6.0,0.0,1.0,4.0
2050-08-13 04:00:00,3.0,0.0,0.7562155630000016,0.0,6.0,0.0,1.0,4.0
2050-08-13 05:00:00,3.0,0.0,0.6912580689999995,0.0,6.0,0.0,1.0,4.0
2050-08-13 06:00:00,3.0,0.0,1.0,0.2122135500000004,6.0,0.0,1.0,4.0
2050-08-13 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-13 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.8050220640000006
2050-08-13 09:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.7399720129999987,0.0
2050-08-13 10:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.8284559809999992
2050-08-13 11:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.7325273129999987
2050-08-13 12:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.3306903920000006
2050-08-13 13:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.6009733940000004
2050-08-13 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.135061715
2050-08-13 15:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-13 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-13 17:00:00,3.0,0.0,1.0,1.4057101249999997,6.0,0.0,1.0,4.0
2050-08-13 18:00:00,3.0,0.0,1.0,3.1270246900000003,6.0,0.0,1.0,4.0
2050-08-13 19:00:00,3.0,0.0,1.0,3.0874328449999995,6.0,0.0,1.0,4.0
2050-08-13 20:00:00,3.0,0.0,1.0,2.737157449999999,6.0,0.0,1.0,4.0
2050-08-13 21:00:00,3.0,0.0,1.0,2.694754281000001,6.0,0.0,1.0,4.0
2050-08-13 22:00:00,3.0,0.0,1.0,1.630877446999999,6.0,0.0,1.0,4.0
2050-08-13 23:00:00,3.0,0.0,1.0,0.856101795999999,6.0,0.0,1.0,4.0
2050-08-14 00:00:00,3.0,0.0,1.0,0.44152623800000035,6.0,0.0,1.0,4.0
2050-08-14 01:00:00,3.0,0.0,1.0,0.8425145379999994,6.0,0.0,1.0,4.0
2050-08-14 02:00:00,3.0,0.0,1.0,1.163118321,6.0,0.0,1.0,4.0
2050-08-14 03:00:00,3.0,0.0,1.0,1.1848028459999986,6.0,0.0,1.0,4.0
2050-08-14 04:00:00,3.0,0.0,1.0,1.4023405390000008,6.0,0.0,1.0,4.0
2050-08-14 05:00:00,3.0,0.0,1.0,1.9133446189999994,6.0,0.0,1.0,4.0
2050-08-14 06:00:00,3.0,0.0,1.0,2.4669381699999993,6.0,0.0,1.0,4.0
2050-08-14 07:00:00,2.056642852,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-14 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.8342778449999996,0.0
2050-08-14 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-14 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-14 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-14 12:00:00,0.0,0.0,0.0,0.0,1.4531636390000002,0.0,0.0,0.0
2050-08-14 13:00:00,0.0,0.0,0.0,0.0,1.2146930360000006,0.0,0.0,0.0
2050-08-14 14:00:00,0.0,0.0,0.0,0.0,0.7399764160000013,0.0,0.0,0.0
2050-08-14 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-14 16:00:00,0.0,0.0,0.0,0.0,3.7416968830000004,0.0,0.0,0.0
2050-08-14 17:00:00,3.0,0.0,1.0,1.7996603599999998,6.0,0.0,1.0,4.0
2050-08-14 18:00:00,3.0,0.0,1.0,3.7838166710000003,6.0,0.0,1.0,4.0
2050-08-14 19:00:00,3.0,0.0,1.0,3.9819793800000007,6.0,0.0,1.0,4.0
2050-08-14 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-14 21:00:00,3.0,0.0,1.0,3.6835917549999992,6.0,0.0,1.0,4.0
2050-08-14 22:00:00,3.0,0.0,1.0,2.8592941190000003,6.0,0.0,1.0,4.0
2050-08-14 23:00:00,3.0,0.0,1.0,1.9094077699999998,6.0,0.0,1.0,4.0
2050-08-15 00:00:00,3.0,0.0,1.0,2.023602105,6.0,0.0,1.0,4.0
2050-08-15 01:00:00,3.0,0.0,1.0,2.3536507799999997,6.0,0.0,1.0,4.0
2050-08-15 02:00:00,3.0,0.0,1.0,2.5032984890000005,6.0,0.0,1.0,4.0
2050-08-15 03:00:00,3.0,0.0,1.0,2.8979034429999992,6.0,0.0,1.0,4.0
2050-08-15 04:00:00,3.0,0.0,1.0,3.326961711,6.0,0.0,1.0,4.0
2050-08-15 05:00:00,3.0,0.0,1.0,3.8751714780000004,6.0,0.0,1.0,4.0
2050-08-15 06:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-15 07:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-08-15 08:00:00,0.0,0.0,0.0,0.0,4.538910548,0.0,0.0,0.0
2050-08-15 09:00:00,0.0,0.0,0.0,0.0,2.5433885929999995,0.0,0.0,0.0
2050-08-15 10:00:00,0.0,0.0,0.0,0.0,1.8070541219999996,0.0,0.0,0.0
2050-08-15 11:00:00,0.0,0.0,0.0,0.0,2.8009158349999996,0.0,0.0,0.0
2050-08-15 12:00:00,0.0,0.0,0.0,0.0,4.300096870999998,0.0,0.0,0.0
2050-08-15 13:00:00,0.0,0.0,0.0,0.0,5.309432105,0.0,0.0,0.0
2050-08-15 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.3657313489999979
2050-08-15 15:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.5153831370000006
2050-08-15 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-15 17:00:00,3.0,0.0,1.0,2.8584751980000003,6.0,0.0,1.0,4.0
2050-08-15 18:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-15 19:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-15 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-15 21:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-15 22:00:00,3.0,0.0,1.0,3.9898346550000006,6.0,0.0,1.0,4.0
2050-08-15 23:00:00,3.0,0.0,1.0,2.7664136789999993,6.0,0.0,1.0,4.0
2050-08-16 00:00:00,3.0,0.0,1.0,2.7190283529999997,6.0,0.0,1.0,4.0
2050-08-16 01:00:00,3.0,0.0,1.0,3.2310475640000003,6.0,0.0,1.0,4.0
2050-08-16 02:00:00,3.0,0.0,1.0,3.4023247489999995,6.0,0.0,1.0,4.0
2050-08-16 03:00:00,3.0,0.0,1.0,3.1739540830000004,6.0,0.0,1.0,4.0
2050-08-16 04:00:00,3.0,0.0,1.0,3.1601884140000003,6.0,0.0,1.0,4.0
2050-08-16 05:00:00,3.0,0.0,1.0,3.601269909999999,6.0,0.0,1.0,4.0
2050-08-16 06:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-16 07:00:00,3.0,0.0,0.4160544089999994,0.0,6.0,0.0,1.0,4.0
2050-08-16 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 09:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 10:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 11:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 12:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 13:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 15:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 16:00:00,0.49749687599999926,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-16 17:00:00,3.0,0.0,1.0,2.8586423450000003,6.0,0.0,1.0,4.0
2050-08-16 18:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-16 19:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-16 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-16 21:00:00,3.0,0.0,1.0,3.9970798319999994,6.0,0.0,1.0,4.0
2050-08-16 22:00:00,3.0,0.0,1.0,2.9355670499999995,6.0,0.0,1.0,4.0
2050-08-16 23:00:00,3.0,0.0,1.0,2.019990568000001,6.0,0.0,1.0,4.0
2050-08-17 00:00:00,3.0,0.0,1.0,1.8145322379999997,6.0,0.0,1.0,4.0
2050-08-17 01:00:00,3.0,0.0,1.0,1.778675765,6.0,0.0,1.0,3.716750137999999
2050-08-17 02:00:00,3.0,0.0,1.0,1.8046048740000005,6.0,0.0,1.0,3.472532339999998
2050-08-17 03:00:00,3.0,0.0,1.0,1.8332905620000002,6.0,0.0,1.0,1.3866590560000005
2050-08-17 04:00:00,3.0,0.0,1.0,2.0011907389999997,6.0,0.0,1.0,0.2611602849999981
2050-08-17 05:00:00,3.0,0.0,1.0,2.578351934,6.0,0.0,1.0,0.5374840240000013
2050-08-17 06:00:00,3.0,0.0,1.0,3.454531160999999,6.0,0.0,1.0,1.6322860550000005
2050-08-17 07:00:00,2.8279395370000002,0.0,0.0,0.0,6.0,0.0,1.0,2.709238946999998
2050-08-17 08:00:00,0.0,0.0,0.0,0.0,2.8142875450000027,0.0,0.0,0.0
2050-08-17 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-17 10:00:00,0.0,0.0,0.0,0.0,0.5832035719999985,0.0,0.0,0.0
2050-08-17 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-17 12:00:00,0.0,0.0,0.0,0.0,0.2918389759999955,0.0,0.0,0.0
2050-08-17 13:00:00,0.0,0.0,0.0,0.0,1.018311751000001,0.0,0.0,0.0
2050-08-17 14:00:00,0.0,0.0,0.0,0.0,1.1348362549999984,0.0,0.0,0.0
2050-08-17 15:00:00,0.0,0.0,0.0,0.0,4.132806887999999,0.0,0.0,0.0
2050-08-17 16:00:00,0.0,0.0,0.0,0.0,3.8430198820000006,0.0,0.0,0.0
2050-08-17 17:00:00,3.0,0.0,1.0,1.7533889400000016,6.0,0.0,1.0,4.0
2050-08-17 18:00:00,3.0,0.0,1.0,2.5946194159999996,6.0,0.0,1.0,4.0
2050-08-17 19:00:00,3.0,0.0,1.0,2.0619145309999984,6.0,0.0,1.0,4.0
2050-08-17 20:00:00,3.0,0.0,1.0,1.841986863,6.0,0.0,1.0,4.0
2050-08-17 21:00:00,3.0,0.0,1.0,1.2320215199999984,6.0,0.0,1.0,4.0
2050-08-17 22:00:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-17 23:00:00,1.6949060009999994,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 00:00:00,0.9414559860000008,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 01:00:00,1.126889909999999,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 02:00:00,1.7436930069999999,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 03:00:00,1.8107104579999995,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 04:00:00,2.3549264870000006,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 05:00:00,3.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 06:00:00,3.0,0.0,1.0,1.0655582409999989,6.0,0.0,1.0,4.0
2050-08-18 07:00:00,2.470184755,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-18 08:00:00,0.0,0.0,0.0,0.0,5.684584349999997,0.0,0.0,0.0
2050-08-18 09:00:00,0.0,0.0,0.0,0.0,3.538721117000001,0.0,0.0,0.0
2050-08-18 10:00:00,0.0,0.0,0.0,0.0,4.854067273000001,0.0,0.0,0.0
2050-08-18 11:00:00,0.0,0.0,0.0,0.0,3.5982477819999987,0.0,0.0,0.0
2050-08-18 12:00:00,0.0,0.0,0.0,0.0,3.571146115000003,0.0,0.0,0.0
2050-08-18 13:00:00,0.0,0.0,0.0,0.0,1.7745504920000021,0.0,0.0,0.0
2050-08-18 14:00:00,0.0,0.0,0.0,0.0,2.620514596000001,0.0,0.0,0.0
2050-08-18 15:00:00,0.0,0.0,0.0,0.0,2.3858917729999995,0.0,0.0,0.0
2050-08-18 16:00:00,0.0,0.0,0.0,0.0,5.108689270999996,0.0,0.0,0.0
2050-08-18 17:00:00,3.0,0.0,1.0,2.101438388999999,6.0,0.0,1.0,4.0
2050-08-18 18:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-18 19:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-18 20:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-18 21:00:00,3.0,0.0,1.0,4.0,6.0,0.0,1.0,4.0
2050-08-18 22:00:00,3.0,0.0,1.0,3.2603373360000005,6.0,0.0,1.0,4.0
2050-08-18 23:00:00,3.0,0.0,1.0,1.2924980570000006,6.0,0.0,1.0,4.0
2050-08-19 00:00:00,3.0,0.0,0.4884532629999994,0.0,6.0,0.0,1.0,4.0
2050-08-19 01:00:00,2.7386277469999984,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 02:00:00,1.4346748310000004,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 03:00:00,0.5485198020000007,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 04:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 05:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 06:00:00,0.6778072919999996,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 08:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0717355339999997
2050-08-19 09:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.422902102,0.0
2050-08-19 10:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
2050-08-19 11:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.4805852159999995,0.0
2050-08-19 12:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.4126071809999994
2050-08-19 13:00:00,0.0,0.0,0.0,0.0,6.0,0.0,0.9107997719999985,0.0
2050-08-19 14:00:00,0.0,0.0,0.0,0.0,5.866409362999999,0.0,0.0,0.0
2050-08-19 15:00:00,0.0,0.0,0.0,0.0,5.814590432000001,0.0,0.0,0.0
2050-08-19 16:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.5397371029999993
2050-08-19 17:00:00,1.896360216000001,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 18:00:00,3.0,0.0,0.6439800429999996,0.0,6.0,0.0,1.0,4.0
2050-08-19 19:00:00,3.0,0.0,0.7664831399999994,0.0,6.0,0.0,1.0,4.0
2050-08-19 20:00:00,3.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 21:00:00,2.5020046430000003,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 22:00:00,2.294820648000001,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-19 23:00:00,1.6205990810000004,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-20 00:00:00,0.6363406130000003,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-20 01:00:00,0.3592311129999998,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-20 02:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0
2050-08-20 03:00:00,0.6910786870000011,0.0,0.0,0.0,6.0,0.0,1.0,3.7736850110000013
2050-08-20 04:00:00,1.3651029630000011,0.0,0.0,0.0,6.0,0.0,1.0,3.2435140539999994
2050-08-20 05:00:00,2.3985112609999995,0.0,0.0,0.0,6.0,0.0,1.0,3.629381613999998
2050-08-20 06:00:00,3.0,0.0,0.30866756600000006,0.0,6.0,0.0,1.0,4.0
2050-08-20 07:00:00,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.2839894599999973
2050-08-20 08:00:00,0.0,0.0,0.0,0.0,0.2068594699999994,0.0,0.0,0.0
2050-08-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-08-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
